transaction_id,transaction_date,month_start,tx_year,tx_month,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,current_age,gender,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,card_brand,card_type,card_has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,credit_score_band,age_group,utilization_ratio
7476360,"2010-01-01 09:20:00",2010-01-01,2010,1,474,2218,10.84,0,48245,"Williston Park",NY,11596,5651,,55,Male,0.00,0.00,0.00,683,6,Mastercard,Debit,0,1,38084.00,2009-03-01,2010,0,"Fair (650-699)",55-64,0.0003
7476361,"2010-01-01 09:20:00",2010-01-01,2010,1,563,5074,3.54,0,94434,Cochranville,PA,19330,5411,,70,Male,0.00,0.00,0.00,737,6,Mastercard,Debit,0,1,23231.00,2007-10-01,2011,0,"Good (700-749)",65+,0.0002
7476362,"2010-01-01 09:20:00",2010-01-01,2010,1,1170,4592,3.25,0,92445,"Mount Pleasant",NC,28124,5411,,40,Female,0.00,0.00,0.00,694,2,Visa,Credit,0,1,7900.00,2005-09-01,2009,0,"Fair (650-699)",35-44,0.0004
7476363,"2010-01-01 09:21:00",2010-01-01,2010,1,1412,3436,2.49,0,98648,"Bowling Green",KY,42103,5814,,58,Female,0.00,0.00,0.00,707,5,Mastercard,Debit,0,2,10404.00,2009-06-01,2010,0,"Good (700-749)",55-64,0.0002
7476366,"2010-01-01 09:21:00",2010-01-01,2010,1,1759,4232,2.23,0,17812,Oceanside,CA,92057,5411,,87,Female,0.00,0.00,0.00,778,6,Visa,Debit,0,1,18365.00,2007-08-01,2010,0,"Excellent (750+)",65+,0.0001
7476367,"2010-01-01 09:21:00",2010-01-01,2010,1,1858,2146,2.55,0,75936,Pacoima,CA,91331,5814,,73,Male,0.00,0.00,0.00,705,1,Mastercard,Credit,0,2,8200.00,2007-03-01,2010,0,"Good (700-749)",65+,0.0003
7476368,"2010-01-01 09:21:00",2010-01-01,2010,1,1995,190,45.84,0,81536,York,PA,17406,5310,,64,Female,0.00,0.00,0.00,605,4,Amex,Credit,0,2,9700.00,2009-01-01,2009,0,"Poor (600-649)",55-64,0.0047
7476369,"2010-01-01 09:22:00",2010-01-01,2010,1,87,109,3.24,0,15193,"San Benito",TX,78586,5655,,58,Male,0.00,0.00,0.00,802,3,Visa,Credit,0,1,6300.00,2006-01-01,2011,0,"Excellent (750+)",55-64,0.0005
7476370,"2010-01-01 09:22:00",2010-01-01,2010,1,421,2177,2.02,0,75781,"Cedar Rapids",IA,52405,5411,,53,Female,0.00,0.00,0.00,790,7,Mastercard,Credit,0,1,10600.00,2008-03-01,2016,0,"Excellent (750+)",45-54,0.0002
7476371,"2010-01-01 09:22:00",2010-01-01,2010,1,1459,3383,78.00,0,43293,Albuquerque,NM,87121,5499,,53,Male,0.00,0.00,0.00,707,3,Mastercard,Debit,0,2,12708.00,2008-06-01,2008,0,"Good (700-749)",45-54,0.0061
7476373,"2010-01-01 09:23:00",2010-01-01,2010,1,973,3833,8.71,0,98374,Crenshaw,MS,38621,5411,,55,Male,0.00,0.00,0.00,734,4,Amex,Credit,0,1,8300.00,2008-07-01,2015,0,"Good (700-749)",55-64,0.0010
7476374,"2010-01-01 09:23:00",2010-01-01,2010,1,1133,2586,6.25,0,21003,"North Chili",NY,14514,5411,,30,Female,0.00,0.00,0.00,684,4,Visa,Debit,0,2,21442.00,2008-04-01,2015,0,"Fair (650-699)",25-34,0.0003
7476375,"2010-01-01 09:24:00",2010-01-01,2010,1,1528,4315,80.00,0,27092,Shreveport,LA,71108,4829,,78,Female,0.00,0.00,0.00,695,6,Visa,Debit,0,3,8033.00,2009-08-01,2014,0,"Fair (650-699)",65+,0.0100
7476376,"2010-01-01 09:24:00",2010-01-01,2010,1,1576,2480,6.43,0,44578,"Mastic Beach",NY,11951,5812,,88,Female,0.00,0.00,0.00,712,8,Mastercard,"Debit (Prepaid)",0,1,107.00,2005-04-01,2011,0,"Good (700-749)",65+,0.0601
7476377,"2010-01-01 09:24:00",2010-01-01,2010,1,1595,2472,1.57,0,14528,Bronx,NY,10463,5499,,47,Female,0.00,0.00,0.00,753,2,Visa,Credit,0,1,12700.00,2004-04-01,2011,0,"Excellent (750+)",45-54,0.0001
7476378,"2010-01-01 09:25:00",2010-01-01,2010,1,47,5381,1.49,0,83229,Huntington,WV,25704,5411,,47,Male,0.00,0.00,0.00,712,4,Mastercard,Debit,0,2,8636.00,2002-11-01,2014,0,"Good (700-749)",45-54,0.0002
7476379,"2010-01-01 09:25:00",2010-01-01,2010,1,634,3375,8.62,0,8489,Independence,OH,44131,5812,,49,Female,0.00,0.00,0.00,683,4,Amex,Credit,0,1,11100.00,2008-06-01,2016,0,"Fair (650-699)",45-54,0.0008
7476382,"2010-01-01 09:26:00",2010-01-01,2010,1,1274,24,150.45,0,79847,Pascoag,RI,2859,5300,,49,Female,0.00,0.00,0.00,705,6,Visa,Debit,0,2,15160.00,2001-01-01,2007,0,"Good (700-749)",45-54,0.0099
7476384,"2010-01-01 09:26:00",2010-01-01,2010,1,1586,1122,10.95,0,75936,"Valley Stream",NY,11580,5814,,43,Male,0.00,0.00,0.00,672,4,Visa,Credit,0,2,20700.00,2007-02-01,2007,0,"Fair (650-699)",35-44,0.0005
7476385,"2010-01-01 09:26:00",2010-01-01,2010,1,1659,185,27.72,0,63683,Wauconda,IL,60084,4121,,94,Female,0.00,0.00,0.00,782,6,Visa,Credit,0,2,19100.00,2008-01-01,2008,0,"Excellent (750+)",65+,0.0015
7476386,"2010-01-01 09:27:00",2010-01-01,2010,1,142,1046,27.69,0,20561,Bastrop,TX,78602,5912,,59,Female,0.00,0.00,0.00,675,2,Visa,Debit,0,2,2284.00,2004-02-01,2017,0,"Fair (650-699)",55-64,0.0121
7476388,"2010-01-01 09:27:00",2010-01-01,2010,1,373,4750,3.68,0,23233,Geneva,IN,46740,5411,,61,Male,0.00,0.00,0.00,812,4,Visa,Debit,0,1,3867.00,2009-09-01,2009,0,"Excellent (750+)",55-64,0.0010
7476389,"2010-01-01 09:27:00",2010-01-01,2010,1,849,3823,11.88,0,59397,Philadelphia,PA,19116,5812,,67,Female,0.00,0.00,0.00,711,3,Visa,Debit,0,1,19080.00,2007-07-01,2010,0,"Good (700-749)",65+,0.0006
7476391,"2010-01-01 09:27:00",2010-01-01,2010,1,1028,2878,71.00,0,61195,Chicago,IL,60622,5541,,50,Male,0.00,0.00,0.00,682,5,Mastercard,Debit,0,1,43289.00,2005-05-01,2017,0,"Fair (650-699)",45-54,0.0016
7476393,"2010-01-01 09:27:00",2010-01-01,2010,1,1253,3841,103.96,0,60569,"New York",NY,10012,5300,,32,Female,0.00,0.00,0.00,768,6,Mastercard,Debit,0,1,27208.00,2008-07-01,2008,0,"Excellent (750+)",25-34,0.0038
7476395,"2010-01-01 09:27:00",2010-01-01,2010,1,1993,70,1.46,0,44919,Sunnyvale,CA,94087,5814,,59,Female,0.00,0.00,0.00,786,6,Mastercard,Credit,0,2,19500.00,2005-01-01,2010,0,"Excellent (750+)",55-64,0.0001
7476396,"2010-01-01 09:28:00",2010-01-01,2010,1,386,3673,6.01,0,61195,Worcester,MA,1603,5541,,48,Male,0.00,0.00,0.00,655,1,Mastercard,Debit,0,1,25093.00,2002-07-01,2006,0,"Fair (650-699)",45-54,0.0002
7476398,"2010-01-01 09:29:00",2010-01-01,2010,1,1458,117,5.63,0,61195,"New Orleans",LA,70119,5541,,32,Male,0.00,0.00,0.00,708,4,Visa,Debit,0,1,10982.00,2006-01-01,2011,0,"Good (700-749)",25-34,0.0005
7476399,"2010-01-01 09:29:00",2010-01-01,2010,1,1591,2056,5.97,0,50783,Omaha,NE,68114,5411,,58,Female,0.00,0.00,0.00,698,6,Mastercard,"Debit (Prepaid)",0,1,113.00,2004-03-01,2008,0,"Fair (650-699)",55-64,0.0528
7476401,"2010-01-01 09:30:00",2010-01-01,2010,1,408,2515,12.17,0,25717,Barron,WI,54812,5812,,58,Female,0.00,0.00,0.00,741,3,Visa,Debit,0,1,22457.00,2006-04-01,2010,0,"Good (700-749)",55-64,0.0005
7476402,"2010-01-01 09:30:00",2010-01-01,2010,1,452,4249,4.19,0,20519,Huntsville,TX,77320,5942,,31,Male,0.00,0.00,0.00,704,5,Mastercard,Debit,0,1,33166.00,2008-08-01,2009,0,"Good (700-749)",25-34,0.0001
7476403,"2010-01-01 09:30:00",2010-01-01,2010,1,1072,201,8.17,0,27583,Falmouth,MA,2540,5411,,48,Female,0.00,0.00,0.00,648,1,Mastercard,Debit,0,1,6326.00,2009-01-01,2010,0,"Poor (600-649)",45-54,0.0013
7476405,"2010-01-01 09:31:00",2010-01-01,2010,1,59,1145,27.78,0,28395,"Silver City",NM,88062,5541,,85,Female,0.00,0.00,0.00,695,7,Mastercard,Debit,0,2,6397.00,2008-02-01,2015,0,"Fair (650-699)",65+,0.0043
7476407,"2010-01-01 09:31:00",2010-01-01,2010,1,430,150,4.84,0,88646,"Crown Point",IN,46307,5812,,52,Female,0.00,0.00,0.00,685,5,Amex,Credit,0,1,9200.00,2008-01-01,2009,0,"Fair (650-699)",45-54,0.0005
7476408,"2010-01-01 09:31:00",2010-01-01,2010,1,1130,2446,1.54,0,59935,"Federal Way",WA,98003,5499,,50,Female,0.00,0.00,0.00,680,3,Mastercard,Debit,0,1,15847.00,2003-04-01,2010,0,"Fair (650-699)",45-54,0.0001
7476410,"2010-01-01 09:31:00",2010-01-01,2010,1,1910,5505,144.34,0,30286,Bradenton,FL,34203,4814,,49,Male,0.00,0.00,0.00,562,4,Visa,Debit,0,1,5933.00,2007-11-01,2009,0,"Very Poor (<600)",45-54,0.0243
7476412,"2010-01-01 09:33:00",2010-01-01,2010,1,912,3845,12.11,0,59935,Miami,FL,33186,5499,,46,Male,0.00,0.00,0.00,755,2,Mastercard,Debit,0,1,29391.00,2008-07-01,2011,0,"Excellent (750+)",45-54,0.0004
7476415,"2010-01-01 09:34:00",2010-01-01,2010,1,421,4153,2.50,0,75781,"Cedar Rapids",IA,52405,5411,,53,Female,0.00,0.00,0.00,790,7,Mastercard,Debit,0,2,26774.00,2005-08-01,2015,0,"Excellent (750+)",45-54,0.0001
7476417,"2010-01-01 09:34:00",2010-01-01,2010,1,820,3311,5.23,0,50783,Harwich,MA,2645,5411,,70,Female,0.00,0.00,0.00,633,5,Mastercard,"Debit (Prepaid)",0,2,66.00,2006-06-01,2010,0,"Poor (600-649)",65+,0.0792
7476418,"2010-01-01 09:34:00",2010-01-01,2010,1,917,3410,0.75,0,75567,Alhambra,CA,91803,5411,,58,Male,0.00,0.00,0.00,678,3,Visa,Debit,0,2,17314.00,2008-06-01,2014,0,"Fair (650-699)",55-64,0.0000
7476419,"2010-01-01 09:34:00",2010-01-01,2010,1,1253,2561,100.79,0,37372,"New York",NY,10012,7538,,32,Female,0.00,0.00,0.00,768,6,Mastercard,Debit,0,2,28390.00,2008-04-01,2008,0,"Excellent (750+)",25-34,0.0036
7476420,"2010-01-01 09:34:00",2010-01-01,2010,1,1797,1127,21.14,0,59935,Kailua,HI,96734,5499,,67,Male,0.00,0.00,0.00,743,5,Visa,Debit,0,2,23237.00,2007-02-01,2009,0,"Good (700-749)",65+,0.0009
7476421,"2010-01-01 09:35:00",2010-01-01,2010,1,811,2079,13.02,0,89589,"Saint Louis",MO,63125,5411,,91,Female,0.00,0.00,0.00,741,7,Mastercard,Debit,0,2,30971.00,2005-03-01,2020,0,"Good (700-749)",65+,0.0004
7476422,"2010-01-01 09:35:00",2010-01-01,2010,1,1076,1021,-96.00,0,61195,Fayetteville,NC,28306,5541,,61,Female,0.00,0.00,0.00,779,5,Mastercard,Debit,0,1,16144.00,2003-02-01,2011,0,"Excellent (750+)",55-64,-0.0059
7476423,"2010-01-01 09:35:00",2010-01-01,2010,1,1209,3387,13.86,0,22938,Yonkers,NY,10710,5812,,45,Female,0.00,0.00,0.00,699,6,Mastercard,"Debit (Prepaid)",0,1,76.00,2008-06-01,2014,0,"Fair (650-699)",45-54,0.1824
7476424,"2010-01-01 09:35:00",2010-01-01,2010,1,1461,2090,2.40,0,50783,Clinton,OH,44216,5411,,41,Female,0.00,0.00,0.00,704,6,Mastercard,Debit,0,2,14480.00,2005-03-01,2009,0,"Good (700-749)",35-44,0.0002
7476427,"2010-01-01 09:35:00",2010-01-01,2010,1,1977,965,0.61,0,14528,Dyer,IN,46311,5499,,43,Female,0.00,0.00,0.00,773,3,Mastercard,Debit,0,2,15341.00,1999-02-01,2014,0,"Excellent (750+)",35-44,0.0000
7476429,"2010-01-01 09:36:00",2010-01-01,2010,1,285,3442,3.08,0,75781,Watsonville,CA,95076,5411,,62,Male,0.00,0.00,0.00,731,5,Visa,"Debit (Prepaid)",0,1,65.00,2009-06-01,2009,0,"Good (700-749)",55-64,0.0474
7476430,"2010-01-01 09:36:00",2010-01-01,2010,1,750,3250,100.00,0,27092,Charlotte,NC,28215,4829,,61,Female,0.00,0.00,0.00,694,2,Mastercard,Debit,0,2,11749.00,2003-06-01,2015,0,"Fair (650-699)",55-64,0.0085
7476432,"2010-01-01 09:36:00",2010-01-01,2010,1,1645,1047,4.16,0,68671,"Smith Center",KS,66967,5541,,62,Female,0.00,0.00,0.00,716,3,Mastercard,"Debit (Prepaid)",0,1,54.00,2005-02-01,2007,0,"Good (700-749)",55-64,0.0770
7476433,"2010-01-01 09:36:00",2010-01-01,2010,1,1797,1127,99.00,0,59935,Kailua,HI,96734,5499,,67,Male,0.00,0.00,0.00,743,5,Visa,Debit,0,2,23237.00,2007-02-01,2009,0,"Good (700-749)",65+,0.0043
7476434,"2010-01-01 09:37:00",2010-01-01,2010,1,442,112,186.26,0,73661,Thackerville,OK,73459,7995,,47,Male,0.00,0.00,0.00,791,5,Visa,Debit,0,1,40384.00,2006-01-01,2006,0,"Excellent (750+)",45-54,0.0046
7476435,"2010-01-01 09:37:00",2010-01-01,2010,1,514,2155,2.82,0,44919,Melbourne,FL,32901,5814,,58,Male,0.00,0.00,0.00,698,4,Visa,Debit,0,2,11473.00,2007-03-01,2008,0,"Fair (650-699)",55-64,0.0002
7476436,"2010-01-01 09:37:00",2010-01-01,2010,1,1076,1021,96.00,0,61195,Fayetteville,NC,28306,5541,,61,Female,0.00,0.00,0.00,779,5,Mastercard,Debit,0,1,16144.00,2003-02-01,2011,0,"Excellent (750+)",55-64,0.0059
7476437,"2010-01-01 09:37:00",2010-01-01,2010,1,1302,5464,-230.00,0,58730,"Glade Spring",VA,24340,7011,,62,Female,0.00,0.00,0.00,694,4,Mastercard,Debit,0,1,9883.00,2006-11-01,2010,0,"Fair (650-699)",55-64,-0.0233
7476438,"2010-01-01 09:37:00",2010-01-01,2010,1,1776,4938,40.66,0,61195,Nashport,OH,43830,5541,,47,Male,0.00,0.00,0.00,693,3,Amex,Credit,0,1,13400.00,1999-10-01,2012,0,"Fair (650-699)",45-54,0.0030
7476439,"2010-01-01 09:38:00",2010-01-01,2010,1,1302,5464,55.36,0,58730,"Glade Spring",VA,24340,7011,,62,Female,0.00,0.00,0.00,694,4,Mastercard,Debit,0,1,9883.00,2006-11-01,2010,0,"Fair (650-699)",55-64,0.0056
7476440,"2010-01-01 09:38:00",2010-01-01,2010,1,1575,2112,10.38,0,61195,Sarasota,FL,34232,5541,,51,Female,0.00,0.00,0.00,724,4,Mastercard,Debit,0,1,18138.00,2006-03-01,2008,0,"Good (700-749)",45-54,0.0006
7476441,"2010-01-01 09:39:00",2010-01-01,2010,1,1115,4225,24.42,0,13370,Tyler,TX,75706,5621,,53,Male,0.00,0.00,0.00,693,6,Visa,"Debit (Prepaid)",0,2,96.00,2007-08-01,2009,0,"Fair (650-699)",45-54,0.2544
7476442,"2010-01-01 09:39:00",2010-01-01,2010,1,1194,4614,21.64,0,69956,Chattanooga,TN,37421,5310,,49,Male,0.00,0.00,0.00,782,4,Visa,Credit,0,1,14100.00,2006-09-01,2011,0,"Excellent (750+)",45-54,0.0015
7476443,"2010-01-01 09:39:00",2010-01-01,2010,1,1516,1002,17.24,0,49239,Milpitas,CA,95035,5813,,38,Male,0.00,0.00,0.00,755,2,Mastercard,Debit,0,1,47153.00,2002-02-01,2006,0,"Excellent (750+)",35-44,0.0004
7476444,"2010-01-01 09:39:00",2010-01-01,2010,1,1962,3371,0.31,0,20519,Chicago,IL,60625,5942,,34,Male,0.00,0.00,0.00,712,5,Visa,Credit,0,1,21000.00,2007-06-01,2015,0,"Good (700-749)",25-34,0.0000
7476445,"2010-01-01 09:40:00",2010-01-01,2010,1,506,4513,2.02,0,50783,Lancaster,NY,14086,5411,,56,Male,0.00,0.00,0.00,733,5,Mastercard,Credit,0,1,14900.00,2001-09-01,2008,0,"Good (700-749)",55-64,0.0001
7476448,"2010-01-01 09:40:00",2010-01-01,2010,1,1398,4930,105.26,0,20561,Parsippany,NJ,7054,5912,,52,Male,0.00,0.00,0.00,745,5,Mastercard,Debit,0,2,34731.00,1997-10-01,2011,0,"Good (700-749)",45-54,0.0030
7476449,"2010-01-01 09:40:00",2010-01-01,2010,1,1412,3436,4.84,0,39637,"Bowling Green",KY,42103,5411,,58,Female,0.00,0.00,0.00,707,5,Mastercard,Debit,0,2,10404.00,2009-06-01,2010,0,"Good (700-749)",55-64,0.0005
7476450,"2010-01-01 09:41:00",2010-01-01,2010,1,451,3768,67.49,0,18131,Garland,TX,75043,4111,,65,Male,0.00,0.00,0.00,711,2,Mastercard,Credit,0,3,6600.00,2006-07-01,2010,0,"Good (700-749)",65+,0.0102
7476451,"2010-01-01 09:41:00",2010-01-01,2010,1,716,4715,3.95,0,59935,Banning,CA,92220,5499,,31,Male,0.00,0.00,0.00,769,6,Mastercard,Credit,0,1,9800.00,2009-09-01,2009,0,"Excellent (750+)",25-34,0.0004
7476452,"2010-01-01 09:41:00",2010-01-01,2010,1,1150,2551,4.20,0,15715,Hurst,TX,76054,5411,,46,Male,0.00,0.00,0.00,791,5,Visa,Credit,0,1,13200.00,2007-04-01,2014,0,"Excellent (750+)",45-54,0.0003
7476453,"2010-01-01 09:41:00",2010-01-01,2010,1,1645,5878,78.37,0,68671,"Smith Center",KS,66967,5541,,62,Female,0.00,0.00,0.00,716,3,Mastercard,Debit,0,2,23402.00,2007-12-01,2011,0,"Good (700-749)",55-64,0.0033
7476454,"2010-01-01 09:41:00",2010-01-01,2010,1,1725,2238,-64.00,0,61195,Henrico,VA,23228,5541,,49,Female,0.00,0.00,0.00,729,6,Visa,Debit,0,1,12325.00,2009-03-01,2009,0,"Good (700-749)",45-54,-0.0052
7476455,"2010-01-01 09:41:00",2010-01-01,2010,1,1725,2238,62.42,0,61195,Henrico,VA,23228,5541,,49,Female,0.00,0.00,0.00,729,6,Visa,Debit,0,1,12325.00,2009-03-01,2009,0,"Good (700-749)",45-54,0.0051
7476456,"2010-01-01 09:41:00",2010-01-01,2010,1,1733,5013,4.07,0,20519,Paducah,KY,42003,5942,,47,Female,0.00,0.00,0.00,498,1,Mastercard,Debit,0,2,898.00,2004-10-01,2007,0,"Very Poor (<600)",45-54,0.0045
7476457,"2010-01-01 09:41:00",2010-01-01,2010,1,1772,5918,8.82,0,12029,"Rancho Cucamonga",CA,91730,5411,,47,Male,0.00,0.00,0.00,761,4,Visa,Credit,0,2,12800.00,2007-12-01,2009,0,"Excellent (750+)",45-54,0.0007
7476458,"2010-01-01 09:41:00",2010-01-01,2010,1,1791,4587,20.08,0,99340,Indianapolis,IN,46235,4121,,61,Male,0.00,0.00,0.00,593,3,Visa,Debit,0,2,7830.00,2005-09-01,2010,0,"Very Poor (<600)",55-64,0.0026
7476459,"2010-01-01 09:42:00",2010-01-01,2010,1,509,3446,8.48,0,98374,Huntington,WV,25711,5411,,33,Male,0.00,0.00,0.00,702,4,Visa,Debit,0,2,25292.00,2009-06-01,2009,0,"Good (700-749)",25-34,0.0003
7476460,"2010-01-01 09:42:00",2010-01-01,2010,1,566,3439,13.60,0,22204,Manning,SC,29102,5541,,60,Female,0.00,0.00,0.00,814,5,Mastercard,Credit,0,1,11000.00,2009-06-01,2009,0,"Excellent (750+)",55-64,0.0012
7476461,"2010-01-01 09:42:00",2010-01-01,2010,1,860,5412,40.00,0,27092,"Silver Spring",MD,20901,4829,,55,Male,0.00,0.00,0.00,692,4,Mastercard,Debit,0,1,34722.00,2004-11-01,2010,0,"Fair (650-699)",55-64,0.0012
7476462,"2010-01-01 09:42:00",2010-01-01,2010,1,1052,5460,2.32,0,20519,Vallejo,CA,94591,5942,,61,Male,0.00,0.00,0.00,655,2,Mastercard,Debit,0,1,32165.00,2006-11-01,2014,0,"Fair (650-699)",55-64,0.0001
7476464,"2010-01-01 09:43:00",2010-01-01,2010,1,401,3004,5.25,0,61195,"North Hollywood",CA,91605,5541,,81,Male,0.00,0.00,0.00,806,7,Mastercard,Debit,0,1,17691.00,2009-05-01,2009,0,"Excellent (750+)",65+,0.0003
7476465,"2010-01-01 09:43:00",2010-01-01,2010,1,901,3729,3.42,0,83229,Pensacola,FL,32511,5411,,48,Male,0.00,0.00,0.00,850,3,Discover,Credit,0,1,9600.00,2005-07-01,2012,0,"Excellent (750+)",45-54,0.0004
7476466,"2010-01-01 09:43:00",2010-01-01,2010,1,1776,4938,81.00,0,61195,Nashport,OH,43830,5541,,47,Male,0.00,0.00,0.00,693,3,Amex,Credit,0,1,13400.00,1999-10-01,2012,0,"Fair (650-699)",45-54,0.0060
7476467,"2010-01-01 09:43:00",2010-01-01,2010,1,1782,4289,2.55,0,59935,Westminster,CA,92683,5499,,59,Female,0.00,0.00,0.00,777,3,Mastercard,Debit,0,1,15695.00,2009-08-01,2010,0,"Excellent (750+)",55-64,0.0002
7476468,"2010-01-01 09:43:00",2010-01-01,2010,1,1915,2113,7.11,0,75781,Monroe,NY,10950,5411,,54,Male,0.00,0.00,0.00,775,4,Mastercard,Debit,0,2,11568.00,2006-03-01,2008,0,"Excellent (750+)",45-54,0.0006
7476469,"2010-01-01 09:44:00",2010-01-01,2010,1,877,3877,81.80,0,96642,Mesa,AZ,85201,5912,,36,Female,0.00,0.00,0.00,610,3,Amex,Credit,0,2,12000.00,2009-07-01,2011,0,"Poor (600-649)",35-44,0.0068
7476470,"2010-01-01 09:44:00",2010-01-01,2010,1,1067,3016,13.19,0,5508,Derby,KS,67037,4121,,76,Male,0.00,0.00,0.00,719,5,Visa,Credit,0,1,9000.00,2009-05-01,2009,0,"Good (700-749)",65+,0.0015
7476472,"2010-01-01 09:44:00",2010-01-01,2010,1,1777,5014,3.92,0,25887,Annandale,VA,22003,5814,,47,Male,0.00,0.00,0.00,741,5,Mastercard,"Debit (Prepaid)",0,1,61.00,2004-10-01,2012,0,"Good (700-749)",45-54,0.0643
7476473,"2010-01-01 09:45:00",2010-01-01,2010,1,142,1046,92.84,0,99370,"Cedar Park",TX,78613,5311,,59,Female,0.00,0.00,0.00,675,2,Visa,Debit,0,2,2284.00,2004-02-01,2017,0,"Fair (650-699)",55-64,0.0406
7476474,"2010-01-01 09:45:00",2010-01-01,2010,1,351,1112,2.81,0,78454,Flushing,NY,11355,5812,,91,Female,0.00,0.00,0.00,807,6,Mastercard,"Debit (Prepaid)",0,2,54.00,2007-02-01,2010,0,"Excellent (750+)",65+,0.0520
7476475,"2010-01-01 09:45:00",2010-01-01,2010,1,386,3673,50.10,0,3632,Worcester,MA,1602,7538,,48,Male,0.00,0.00,0.00,655,1,Mastercard,Debit,0,1,25093.00,2002-07-01,2006,0,"Fair (650-699)",45-54,0.0020
7476476,"2010-01-01 09:45:00",2010-01-01,2010,1,1771,5937,77.00,0,43293,"Shingle Springs",CA,95682,5499,,41,Male,0.00,0.00,0.00,794,3,Mastercard,Debit,0,1,29078.00,2008-12-01,2009,0,"Excellent (750+)",35-44,0.0026
7476477,"2010-01-01 09:46:00",2010-01-01,2010,1,1296,80,11.83,0,20519,Sanford,FL,32773,5942,,60,Female,0.00,0.00,0.00,788,5,Visa,"Debit (Prepaid)",0,1,13.00,2005-01-01,2008,0,"Excellent (750+)",55-64,0.9100
7476479,"2010-01-01 09:47:00",2010-01-01,2010,1,128,5048,12.03,0,50783,Houston,TX,77061,5411,,40,Female,0.00,0.00,0.00,722,2,Mastercard,Debit,0,2,13601.00,2006-10-01,2014,0,"Good (700-749)",35-44,0.0009
7476480,"2010-01-01 09:47:00",2010-01-01,2010,1,831,4156,30.31,0,73661,Thackerville,OK,73459,7995,,36,Male,0.00,0.00,0.00,726,2,Mastercard,Debit,0,2,8571.00,2005-08-01,2015,0,"Good (700-749)",35-44,0.0035
7476481,"2010-01-01 09:47:00",2010-01-01,2010,1,1250,5419,2.72,0,54562,Everett,PA,15537,5411,,85,Female,0.00,0.00,0.00,746,5,Visa,Credit,0,1,7500.00,2004-11-01,2016,0,"Good (700-749)",65+,0.0004
7476483,"2010-01-01 09:48:00",2010-01-01,2010,1,1776,4938,-81.00,0,61195,Nashport,OH,43830,5541,,47,Male,0.00,0.00,0.00,693,3,Amex,Credit,0,1,13400.00,1999-10-01,2012,0,"Fair (650-699)",45-54,-0.0060
7476484,"2010-01-01 09:49:00",2010-01-01,2010,1,231,4221,80.00,0,27092,"Newton Grove",NC,28366,4829,,55,Female,0.00,0.00,0.00,769,5,Mastercard,Debit,0,1,26097.00,2007-08-01,2011,0,"Excellent (750+)",55-64,0.0031
7476485,"2010-01-01 09:49:00",2010-01-01,2010,1,1403,5976,36.78,0,75227,Beaverdam,VA,23015,4121,,74,Male,0.00,0.00,0.00,753,2,Mastercard,Debit,0,2,21084.00,2009-12-01,2015,0,"Excellent (750+)",65+,0.0017
7476486,"2010-01-01 09:49:00",2010-01-01,2010,1,1497,3655,66.47,0,86959,Springwater,NY,14560,5311,,55,Female,0.00,0.00,0.00,623,1,Visa,Debit,0,2,14751.00,1999-07-01,2012,0,"Poor (600-649)",55-64,0.0045
7476487,"2010-01-01 09:50:00",2010-01-01,2010,1,126,5872,20.04,0,32595,"Little Rock",AR,72209,7538,,63,Male,0.00,0.00,0.00,799,4,Visa,Debit,0,2,7991.00,2006-12-01,2009,0,"Excellent (750+)",55-64,0.0025
7476489,"2010-01-01 09:50:00",2010-01-01,2010,1,1305,2229,9.07,0,3668,Millington,TN,38053,5912,,46,Female,0.00,0.00,0.00,784,3,Mastercard,Credit,0,1,9100.00,2009-03-01,2015,0,"Excellent (750+)",45-54,0.0010
7476490,"2010-01-01 09:50:00",2010-01-01,2010,1,1725,2238,64.00,0,61195,Henrico,VA,23228,5541,,49,Female,0.00,0.00,0.00,729,6,Visa,Debit,0,1,12325.00,2009-03-01,2009,0,"Good (700-749)",45-54,0.0052
7476491,"2010-01-01 09:51:00",2010-01-01,2010,1,1514,78,1.79,0,89024,Elyria,OH,44035,5812,,53,Female,0.00,0.00,0.00,721,5,Mastercard,Debit,0,1,1846.00,2005-01-01,2005,0,"Good (700-749)",45-54,0.0010
7476493,"2010-01-01 09:52:00",2010-01-01,2010,1,177,1152,183.35,0,86616,Memphis,TN,38104,4814,,54,Female,0.00,0.00,0.00,728,4,Mastercard,Debit,0,2,4880.00,2008-02-01,2010,0,"Good (700-749)",45-54,0.0376
7476494,"2010-01-01 09:52:00",2010-01-01,2010,1,683,5990,2.18,0,22938,Grampian,PA,16838,5812,,61,Male,0.00,0.00,0.00,704,5,Visa,Debit,0,2,28696.00,2009-12-01,2009,0,"Good (700-749)",55-64,0.0001
7476495,"2010-01-01 09:52:00",2010-01-01,2010,1,1645,5878,-80.00,0,68671,"Smith Center",KS,66967,5541,,62,Female,0.00,0.00,0.00,716,3,Mastercard,Debit,0,2,23402.00,2007-12-01,2011,0,"Good (700-749)",55-64,-0.0034
